"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","UNEMP","TOT","PC_LF","Q","2004-Q3",18.82321,
"POL","UNEMP","TOT","PC_LF","Q","2004-Q4",18.39346,
"POL","UNEMP","TOT","PC_LF","Q","2005-Q1",18.15548,
"POL","UNEMP","TOT","PC_LF","Q","2005-Q2",18.24753,
"POL","UNEMP","TOT","PC_LF","Q","2005-Q3",17.71355,
"POL","UNEMP","TOT","PC_LF","Q","2005-Q4",16.86972,
"POL","UNEMP","TOT","PC_LF","Q","2006-Q1",15.57785,
"POL","UNEMP","TOT","PC_LF","Q","2006-Q2",14.41154,
"POL","UNEMP","TOT","PC_LF","Q","2006-Q3",13.27944,
"POL","UNEMP","TOT","PC_LF","Q","2006-Q4",12.08308,
"POL","UNEMP","TOT","PC_LF","Q","2007-Q1",10.78863,
"POL","UNEMP","TOT","PC_LF","Q","2007-Q2",9.840868,
"POL","UNEMP","TOT","PC_LF","Q","2007-Q3",9.275916,
"POL","UNEMP","TOT","PC_LF","Q","2007-Q4",8.501398,
"POL","UNEMP","TOT","PC_LF","Q","2008-Q1",7.646952,
"POL","UNEMP","TOT","PC_LF","Q","2008-Q2",7.250879,
"POL","UNEMP","TOT","PC_LF","Q","2008-Q3",6.801715,
"POL","UNEMP","TOT","PC_LF","Q","2008-Q4",6.769906,
"POL","UNEMP","TOT","PC_LF","Q","2009-Q1",7.775953,
"POL","UNEMP","TOT","PC_LF","Q","2009-Q2",7.983036,
"POL","UNEMP","TOT","PC_LF","Q","2009-Q3",8.326063,
"POL","UNEMP","TOT","PC_LF","Q","2009-Q4",8.580813,
"POL","UNEMP","TOT","PC_LF","Q","2010-Q1",9.900929,
"POL","UNEMP","TOT","PC_LF","Q","2010-Q2",9.612432,
"POL","UNEMP","TOT","PC_LF","Q","2010-Q3",9.510664,
"POL","UNEMP","TOT","PC_LF","Q","2010-Q4",9.526291,
"POL","UNEMP","TOT","PC_LF","Q","2011-Q1",9.489434,
"POL","UNEMP","TOT","PC_LF","Q","2011-Q2",9.555293,
"POL","UNEMP","TOT","PC_LF","Q","2011-Q3",9.623382,
"POL","UNEMP","TOT","PC_LF","Q","2011-Q4",9.858703,
"POL","UNEMP","TOT","PC_LF","Q","2012-Q1",9.857442,
"POL","UNEMP","TOT","PC_LF","Q","2012-Q2",9.957287,
"POL","UNEMP","TOT","PC_LF","Q","2012-Q3",10.22269,
"POL","UNEMP","TOT","PC_LF","Q","2012-Q4",10.31325,
"POL","UNEMP","TOT","PC_LF","Q","2013-Q1",10.45456,
"POL","UNEMP","TOT","PC_LF","Q","2013-Q2",10.4692,
"POL","UNEMP","TOT","PC_LF","Q","2013-Q3",10.31942,
"POL","UNEMP","TOT","PC_LF","Q","2013-Q4",10.06021,
"POL","UNEMP","TOT","PC_LF","Q","2014-Q1",9.805911,
"POL","UNEMP","TOT","PC_LF","Q","2014-Q2",9.233123,
"POL","UNEMP","TOT","PC_LF","Q","2014-Q3",8.604688,
"POL","UNEMP","TOT","PC_LF","Q","2014-Q4",8.313007,
"POL","UNEMP","TOT","PC_LF","Q","2015-Q1",8.024168,
"POL","UNEMP","TOT","PC_LF","Q","2015-Q2",7.5881,
"POL","UNEMP","TOT","PC_LF","Q","2015-Q3",7.332189,
"POL","UNEMP","TOT","PC_LF","Q","2015-Q4",7.059946,
"POL","UNEMP","TOT","PC_LF","Q","2016-Q1",6.557335,
"POL","UNEMP","TOT","PC_LF","Q","2016-Q2",6.318512,
"POL","UNEMP","TOT","PC_LF","Q","2016-Q3",6.095086,
"POL","UNEMP","TOT","PC_LF","Q","2016-Q4",5.670484,
"POL","UNEMP","TOT","PC_LF","Q","2017-Q1",5.080951,
"POL","UNEMP","TOT","PC_LF","Q","2017-Q2",5.066789,
"POL","UNEMP","TOT","PC_LF","Q","2017-Q3",4.824793,
"POL","UNEMP","TOT","PC_LF","Q","2017-Q4",4.574796,
"PRT","UNEMP","TOT","PC_LF","Q","1998-Q1",5.587553,
"PRT","UNEMP","TOT","PC_LF","Q","1998-Q2",4.995295,
"PRT","UNEMP","TOT","PC_LF","Q","1998-Q3",4.905391,
"PRT","UNEMP","TOT","PC_LF","Q","1998-Q4",4.804955,
"PRT","UNEMP","TOT","PC_LF","Q","1999-Q1",4.526543,
"PRT","UNEMP","TOT","PC_LF","Q","1999-Q2",4.863742,
"PRT","UNEMP","TOT","PC_LF","Q","1999-Q3",4.41946,
"PRT","UNEMP","TOT","PC_LF","Q","1999-Q4",4.251047,
"PRT","UNEMP","TOT","PC_LF","Q","2000-Q1",4.228611,
"PRT","UNEMP","TOT","PC_LF","Q","2000-Q2",4.027375,
"PRT","UNEMP","TOT","PC_LF","Q","2000-Q3",4.095566,
"PRT","UNEMP","TOT","PC_LF","Q","2000-Q4",3.764735,
"PRT","UNEMP","TOT","PC_LF","Q","2001-Q1",3.950649,
"PRT","UNEMP","TOT","PC_LF","Q","2001-Q2",4.017673,
"PRT","UNEMP","TOT","PC_LF","Q","2001-Q3",4.016441,
"PRT","UNEMP","TOT","PC_LF","Q","2001-Q4",4.052489,
"PRT","UNEMP","TOT","PC_LF","Q","2002-Q1",4.213055,
"PRT","UNEMP","TOT","PC_LF","Q","2002-Q2",4.697062,
"PRT","UNEMP","TOT","PC_LF","Q","2002-Q3",5.106389,
"PRT","UNEMP","TOT","PC_LF","Q","2002-Q4",5.956994,
"PRT","UNEMP","TOT","PC_LF","Q","2003-Q1",6.128738,
"PRT","UNEMP","TOT","PC_LF","Q","2003-Q2",6.372387,
"PRT","UNEMP","TOT","PC_LF","Q","2003-Q3",6.206796,
"PRT","UNEMP","TOT","PC_LF","Q","2003-Q4",6.346556,
"PRT","UNEMP","TOT","PC_LF","Q","2004-Q1",6.187381,
"PRT","UNEMP","TOT","PC_LF","Q","2004-Q2",6.550756,
"PRT","UNEMP","TOT","PC_LF","Q","2004-Q3",6.855301,
"PRT","UNEMP","TOT","PC_LF","Q","2004-Q4",6.895741,
"PRT","UNEMP","TOT","PC_LF","Q","2005-Q1",7.306113,
"PRT","UNEMP","TOT","PC_LF","Q","2005-Q2",7.454647,
"PRT","UNEMP","TOT","PC_LF","Q","2005-Q3",7.766779,
"PRT","UNEMP","TOT","PC_LF","Q","2005-Q4",7.797542,
"PRT","UNEMP","TOT","PC_LF","Q","2006-Q1",7.53258,
"PRT","UNEMP","TOT","PC_LF","Q","2006-Q2",7.495872,
"PRT","UNEMP","TOT","PC_LF","Q","2006-Q3",7.537835,
"PRT","UNEMP","TOT","PC_LF","Q","2006-Q4",8.018926,
"PRT","UNEMP","TOT","PC_LF","Q","2007-Q1",8.141807,
"PRT","UNEMP","TOT","PC_LF","Q","2007-Q2",8.081946,
"PRT","UNEMP","TOT","PC_LF","Q","2007-Q3",7.904274,
"PRT","UNEMP","TOT","PC_LF","Q","2007-Q4",7.728271,
"PRT","UNEMP","TOT","PC_LF","Q","2008-Q1",7.360823,
"PRT","UNEMP","TOT","PC_LF","Q","2008-Q2",7.404748,
"PRT","UNEMP","TOT","PC_LF","Q","2008-Q3",7.688164,
"PRT","UNEMP","TOT","PC_LF","Q","2008-Q4",7.753725,
"PRT","UNEMP","TOT","PC_LF","Q","2009-Q1",8.56121,
"PRT","UNEMP","TOT","PC_LF","Q","2009-Q2",9.229667,
"PRT","UNEMP","TOT","PC_LF","Q","2009-Q3",9.888771,
"PRT","UNEMP","TOT","PC_LF","Q","2009-Q4",10.05295,
"PRT","UNEMP","TOT","PC_LF","Q","2010-Q1",10.22603,
"PRT","UNEMP","TOT","PC_LF","Q","2010-Q2",10.76947,
"PRT","UNEMP","TOT","PC_LF","Q","2010-Q3",11.04301,
"PRT","UNEMP","TOT","PC_LF","Q","2010-Q4",11.0476,
"PRT","UNEMP","TOT","PC_LF","Q","2011-Q1",11.92613,
"PRT","UNEMP","TOT","PC_LF","Q","2011-Q2",12.30685,
"PRT","UNEMP","TOT","PC_LF","Q","2011-Q3",12.6757,
"PRT","UNEMP","TOT","PC_LF","Q","2011-Q4",13.81381,
"PRT","UNEMP","TOT","PC_LF","Q","2012-Q1",14.26766,
"PRT","UNEMP","TOT","PC_LF","Q","2012-Q2",15.16543,
"PRT","UNEMP","TOT","PC_LF","Q","2012-Q3",16.00265,
"PRT","UNEMP","TOT","PC_LF","Q","2012-Q4",16.68319,
"PRT","UNEMP","TOT","PC_LF","Q","2013-Q1",16.87593,
"PRT","UNEMP","TOT","PC_LF","Q","2013-Q2",16.73363,
"PRT","UNEMP","TOT","PC_LF","Q","2013-Q3",15.9117,
"PRT","UNEMP","TOT","PC_LF","Q","2013-Q4",15.20809,
"PRT","UNEMP","TOT","PC_LF","Q","2014-Q1",14.48851,
"PRT","UNEMP","TOT","PC_LF","Q","2014-Q2",14.27232,
"PRT","UNEMP","TOT","PC_LF","Q","2014-Q3",13.48149,
"PRT","UNEMP","TOT","PC_LF","Q","2014-Q4",13.32969,
"PRT","UNEMP","TOT","PC_LF","Q","2015-Q1",13.13023,
"PRT","UNEMP","TOT","PC_LF","Q","2015-Q2",12.31054,
"PRT","UNEMP","TOT","PC_LF","Q","2015-Q3",12.25692,
"PRT","UNEMP","TOT","PC_LF","Q","2015-Q4",12.07661,
"PRT","UNEMP","TOT","PC_LF","Q","2016-Q1",11.8615,
"PRT","UNEMP","TOT","PC_LF","Q","2016-Q2",11.21474,
"PRT","UNEMP","TOT","PC_LF","Q","2016-Q3",10.8278,
"PRT","UNEMP","TOT","PC_LF","Q","2016-Q4",10.36275,
"PRT","UNEMP","TOT","PC_LF","Q","2017-Q1",9.657351,
"PRT","UNEMP","TOT","PC_LF","Q","2017-Q2",9.151423,
"PRT","UNEMP","TOT","PC_LF","Q","2017-Q3",8.663492,
"PRT","UNEMP","TOT","PC_LF","Q","2017-Q4",7.998077,
"SVK","UNEMP","TOT","PC_LF","Q","1993-Q2",12.432,
"SVK","UNEMP","TOT","PC_LF","Q","1993-Q3",12.74125,
"SVK","UNEMP","TOT","PC_LF","Q","1993-Q4",13.15287,"B"
"SVK","UNEMP","TOT","PC_LF","Q","1994-Q1",13.30876,
"SVK","UNEMP","TOT","PC_LF","Q","1994-Q2",13.5932,
"SVK","UNEMP","TOT","PC_LF","Q","1994-Q3",13.75018,
"SVK","UNEMP","TOT","PC_LF","Q","1994-Q4",13.92135,
"SVK","UNEMP","TOT","PC_LF","Q","1995-Q1",13.88095,
"SVK","UNEMP","TOT","PC_LF","Q","1995-Q2",13.41196,
"SVK","UNEMP","TOT","PC_LF","Q","1995-Q3",12.73524,
"SVK","UNEMP","TOT","PC_LF","Q","1995-Q4",12.38987,
"SVK","UNEMP","TOT","PC_LF","Q","1996-Q1",11.70034,
"SVK","UNEMP","TOT","PC_LF","Q","1996-Q2",11.293,
"SVK","UNEMP","TOT","PC_LF","Q","1996-Q3",11.1446,
"SVK","UNEMP","TOT","PC_LF","Q","1996-Q4",11.17226,
"SVK","UNEMP","TOT","PC_LF","Q","1997-Q1",11.4759,
"SVK","UNEMP","TOT","PC_LF","Q","1997-Q2",11.63767,
"SVK","UNEMP","TOT","PC_LF","Q","1997-Q3",12.11021,
"SVK","UNEMP","TOT","PC_LF","Q","1997-Q4",12.3031,
"SVK","UNEMP","TOT","PC_LF","Q","1998-Q1",12.07723,
"SVK","UNEMP","TOT","PC_LF","Q","1998-Q2",12.2436,
"SVK","UNEMP","TOT","PC_LF","Q","1998-Q3",12.90245,
"SVK","UNEMP","TOT","PC_LF","Q","1998-Q4",13.18666,
"SVK","UNEMP","TOT","PC_LF","Q","1999-Q1",14.70774,
"SVK","UNEMP","TOT","PC_LF","Q","1999-Q2",15.84299,
"SVK","UNEMP","TOT","PC_LF","Q","1999-Q3",16.9702,
"SVK","UNEMP","TOT","PC_LF","Q","1999-Q4",17.87485,
"SVK","UNEMP","TOT","PC_LF","Q","2000-Q1",18.46576,
"SVK","UNEMP","TOT","PC_LF","Q","2000-Q2",18.93446,
"SVK","UNEMP","TOT","PC_LF","Q","2000-Q3",18.86021,
"SVK","UNEMP","TOT","PC_LF","Q","2000-Q4",18.75828,
"SVK","UNEMP","TOT","PC_LF","Q","2001-Q1",19.32359,
"SVK","UNEMP","TOT","PC_LF","Q","2001-Q2",19.31272,
"SVK","UNEMP","TOT","PC_LF","Q","2001-Q3",19.30079,
"SVK","UNEMP","TOT","PC_LF","Q","2001-Q4",19.28421,
"SVK","UNEMP","TOT","PC_LF","Q","2002-Q1",18.90479,
"SVK","UNEMP","TOT","PC_LF","Q","2002-Q2",18.81398,
"SVK","UNEMP","TOT","PC_LF","Q","2002-Q3",18.63024,
"SVK","UNEMP","TOT","PC_LF","Q","2002-Q4",18.33634,
"SVK","UNEMP","TOT","PC_LF","Q","2003-Q1",17.75072,
"SVK","UNEMP","TOT","PC_LF","Q","2003-Q2",17.23077,
"SVK","UNEMP","TOT","PC_LF","Q","2003-Q3",17.46432,
"SVK","UNEMP","TOT","PC_LF","Q","2003-Q4",17.76336,
"SVK","UNEMP","TOT","PC_LF","Q","2004-Q1",18.64124,
"SVK","UNEMP","TOT","PC_LF","Q","2004-Q2",18.60272,
"SVK","UNEMP","TOT","PC_LF","Q","2004-Q3",17.99246,
"SVK","UNEMP","TOT","PC_LF","Q","2004-Q4",17.64954,
"SVK","UNEMP","TOT","PC_LF","Q","2005-Q1",17.04818,
"SVK","UNEMP","TOT","PC_LF","Q","2005-Q2",16.47925,
"SVK","UNEMP","TOT","PC_LF","Q","2005-Q3",16.01201,
"SVK","UNEMP","TOT","PC_LF","Q","2005-Q4",15.47917,
"SVK","UNEMP","TOT","PC_LF","Q","2006-Q1",14.61823,
"SVK","UNEMP","TOT","PC_LF","Q","2006-Q2",13.65109,
"SVK","UNEMP","TOT","PC_LF","Q","2006-Q3",12.97524,
"SVK","UNEMP","TOT","PC_LF","Q","2006-Q4",12.24031,
"SVK","UNEMP","TOT","PC_LF","Q","2007-Q1",11.46859,
"SVK","UNEMP","TOT","PC_LF","Q","2007-Q2",11.21198,
"SVK","UNEMP","TOT","PC_LF","Q","2007-Q3",11.27729,
"SVK","UNEMP","TOT","PC_LF","Q","2007-Q4",10.6233,
"SVK","UNEMP","TOT","PC_LF","Q","2008-Q1",10.0903,
"SVK","UNEMP","TOT","PC_LF","Q","2008-Q2",9.87513,
"SVK","UNEMP","TOT","PC_LF","Q","2008-Q3",9.051469,
"SVK","UNEMP","TOT","PC_LF","Q","2008-Q4",9.017346,
"SVK","UNEMP","TOT","PC_LF","Q","2009-Q1",10.07286,
"SVK","UNEMP","TOT","PC_LF","Q","2009-Q2",11.28645,
"SVK","UNEMP","TOT","PC_LF","Q","2009-Q3",12.74712,
"SVK","UNEMP","TOT","PC_LF","Q","2009-Q4",13.98921,
"SVK","UNEMP","TOT","PC_LF","Q","2010-Q1",14.68896,
"SVK","UNEMP","TOT","PC_LF","Q","2010-Q2",14.52885,
"SVK","UNEMP","TOT","PC_LF","Q","2010-Q3",14.39034,
"SVK","UNEMP","TOT","PC_LF","Q","2010-Q4",13.91144,
"SVK","UNEMP","TOT","PC_LF","Q","2011-Q1",13.63423,
"SVK","UNEMP","TOT","PC_LF","Q","2011-Q2",13.51008,
"SVK","UNEMP","TOT","PC_LF","Q","2011-Q3",13.51039,
"SVK","UNEMP","TOT","PC_LF","Q","2011-Q4",13.81908,
"SVK","UNEMP","TOT","PC_LF","Q","2012-Q1",13.77185,
"SVK","UNEMP","TOT","PC_LF","Q","2012-Q2",13.8877,
"SVK","UNEMP","TOT","PC_LF","Q","2012-Q3",13.90372,
"SVK","UNEMP","TOT","PC_LF","Q","2012-Q4",14.29351,
"SVK","UNEMP","TOT","PC_LF","Q","2013-Q1",14.22772,
"SVK","UNEMP","TOT","PC_LF","Q","2013-Q2",14.28699,
"SVK","UNEMP","TOT","PC_LF","Q","2013-Q3",14.24809,
"SVK","UNEMP","TOT","PC_LF","Q","2013-Q4",14.11701,
"SVK","UNEMP","TOT","PC_LF","Q","2014-Q1",13.82157,
"SVK","UNEMP","TOT","PC_LF","Q","2014-Q2",13.42476,
"SVK","UNEMP","TOT","PC_LF","Q","2014-Q3",12.98473,
"SVK","UNEMP","TOT","PC_LF","Q","2014-Q4",12.50911,
"SVK","UNEMP","TOT","PC_LF","Q","2015-Q1",12.18816,
"SVK","UNEMP","TOT","PC_LF","Q","2015-Q2",11.53363,
"SVK","UNEMP","TOT","PC_LF","Q","2015-Q3",11.32561,
"SVK","UNEMP","TOT","PC_LF","Q","2015-Q4",10.88053,
"SVK","UNEMP","TOT","PC_LF","Q","2016-Q1",10.26745,
"SVK","UNEMP","TOT","PC_LF","Q","2016-Q2",9.892612,
"SVK","UNEMP","TOT","PC_LF","Q","2016-Q3",9.515507,
"SVK","UNEMP","TOT","PC_LF","Q","2016-Q4",9.005696,
"SVK","UNEMP","TOT","PC_LF","Q","2017-Q1",8.64255,
"SVK","UNEMP","TOT","PC_LF","Q","2017-Q2",8.317097,
"SVK","UNEMP","TOT","PC_LF","Q","2017-Q3",7.925944,
"SVK","UNEMP","TOT","PC_LF","Q","2017-Q4",7.635929,
"ESP","UNEMP","TOT","PC_LF","Q","1999-Q1",16.3738,
"ESP","UNEMP","TOT","PC_LF","Q","1999-Q2",15.79307,
"ESP","UNEMP","TOT","PC_LF","Q","1999-Q3",15.50044,
"ESP","UNEMP","TOT","PC_LF","Q","1999-Q4",15.13536,
"ESP","UNEMP","TOT","PC_LF","Q","2000-Q1",14.4815,
"ESP","UNEMP","TOT","PC_LF","Q","2000-Q2",14.04768,
"ESP","UNEMP","TOT","PC_LF","Q","2000-Q3",13.79098,
"ESP","UNEMP","TOT","PC_LF","Q","2000-Q4",13.37272,
"ESP","UNEMP","TOT","PC_LF","Q","2001-Q1",10.61044,
"ESP","UNEMP","TOT","PC_LF","Q","2001-Q2",10.53723,
"ESP","UNEMP","TOT","PC_LF","Q","2001-Q3",10.45424,
"ESP","UNEMP","TOT","PC_LF","Q","2001-Q4",10.58486,
"ESP","UNEMP","TOT","PC_LF","Q","2002-Q1",11.20365,
"ESP","UNEMP","TOT","PC_LF","Q","2002-Q2",11.3277,
"ESP","UNEMP","TOT","PC_LF","Q","2002-Q3",11.6792,
"ESP","UNEMP","TOT","PC_LF","Q","2002-Q4",11.57101,
"ESP","UNEMP","TOT","PC_LF","Q","2003-Q1",11.63287,
"ESP","UNEMP","TOT","PC_LF","Q","2003-Q2",11.462,
"ESP","UNEMP","TOT","PC_LF","Q","2003-Q3",11.51806,
"ESP","UNEMP","TOT","PC_LF","Q","2003-Q4",11.32484,
"ESP","UNEMP","TOT","PC_LF","Q","2004-Q1",11.18233,
"ESP","UNEMP","TOT","PC_LF","Q","2004-Q2",11.22549,
"ESP","UNEMP","TOT","PC_LF","Q","2004-Q3",10.97142,
"ESP","UNEMP","TOT","PC_LF","Q","2004-Q4",10.47856,
"ESP","UNEMP","TOT","PC_LF","Q","2005-Q1",9.832067,
"ESP","UNEMP","TOT","PC_LF","Q","2005-Q2",9.439523,
"ESP","UNEMP","TOT","PC_LF","Q","2005-Q3",8.656845,
"ESP","UNEMP","TOT","PC_LF","Q","2005-Q4",8.681653,
"ESP","UNEMP","TOT","PC_LF","Q","2006-Q1",8.709791,
"ESP","UNEMP","TOT","PC_LF","Q","2006-Q2",8.52964,
"ESP","UNEMP","TOT","PC_LF","Q","2006-Q3",8.331311,
"ESP","UNEMP","TOT","PC_LF","Q","2006-Q4",8.251707,
"ESP","UNEMP","TOT","PC_LF","Q","2007-Q1",8.10991,
"ESP","UNEMP","TOT","PC_LF","Q","2007-Q2",7.991147,
"ESP","UNEMP","TOT","PC_LF","Q","2007-Q3",8.255004,
"ESP","UNEMP","TOT","PC_LF","Q","2007-Q4",8.570286,
"ESP","UNEMP","TOT","PC_LF","Q","2008-Q1",9.274432,
"ESP","UNEMP","TOT","PC_LF","Q","2008-Q2",10.38203,
"ESP","UNEMP","TOT","PC_LF","Q","2008-Q3",11.54931,
"ESP","UNEMP","TOT","PC_LF","Q","2008-Q4",13.80105,
"ESP","UNEMP","TOT","PC_LF","Q","2009-Q1",16.67036,
"ESP","UNEMP","TOT","PC_LF","Q","2009-Q2",17.79965,
"ESP","UNEMP","TOT","PC_LF","Q","2009-Q3",18.2324,
"ESP","UNEMP","TOT","PC_LF","Q","2009-Q4",18.73832,
"ESP","UNEMP","TOT","PC_LF","Q","2010-Q1",19.23403,
"ESP","UNEMP","TOT","PC_LF","Q","2010-Q2",19.92747,
"ESP","UNEMP","TOT","PC_LF","Q","2010-Q3",20.0747,
"ESP","UNEMP","TOT","PC_LF","Q","2010-Q4",20.18359,
"ESP","UNEMP","TOT","PC_LF","Q","2011-Q1",20.45879,
"ESP","UNEMP","TOT","PC_LF","Q","2011-Q2",20.72874,
"ESP","UNEMP","TOT","PC_LF","Q","2011-Q3",21.78133,
"ESP","UNEMP","TOT","PC_LF","Q","2011-Q4",22.62402,
"ESP","UNEMP","TOT","PC_LF","Q","2012-Q1",23.55988,
"ESP","UNEMP","TOT","PC_LF","Q","2012-Q2",24.4919,
"ESP","UNEMP","TOT","PC_LF","Q","2012-Q3",25.30602,
"ESP","UNEMP","TOT","PC_LF","Q","2012-Q4",25.82159,
"ESP","UNEMP","TOT","PC_LF","Q","2013-Q1",26.19468,
"ESP","UNEMP","TOT","PC_LF","Q","2013-Q2",26.18829,
"ESP","UNEMP","TOT","PC_LF","Q","2013-Q3",26.19222,
"ESP","UNEMP","TOT","PC_LF","Q","2013-Q4",25.77574,
"ESP","UNEMP","TOT","PC_LF","Q","2014-Q1",25.20907,
"ESP","UNEMP","TOT","PC_LF","Q","2014-Q2",24.59999,
"ESP","UNEMP","TOT","PC_LF","Q","2014-Q3",24.19913,
"ESP","UNEMP","TOT","PC_LF","Q","2014-Q4",23.73638,
"ESP","UNEMP","TOT","PC_LF","Q","2015-Q1",23.093,
"ESP","UNEMP","TOT","PC_LF","Q","2015-Q2",22.48094,
"ESP","UNEMP","TOT","PC_LF","Q","2015-Q3",21.6902,
"ESP","UNEMP","TOT","PC_LF","Q","2015-Q4",20.93021,
"ESP","UNEMP","TOT","PC_LF","Q","2016-Q1",20.42506,
"ESP","UNEMP","TOT","PC_LF","Q","2016-Q2",20.08078,
"ESP","UNEMP","TOT","PC_LF","Q","2016-Q3",19.37252,
"ESP","UNEMP","TOT","PC_LF","Q","2016-Q4",18.64789,
"ESP","UNEMP","TOT","PC_LF","Q","2017-Q1",18.16276,
"ESP","UNEMP","TOT","PC_LF","Q","2017-Q2",17.32631,
"ESP","UNEMP","TOT","PC_LF","Q","2017-Q3",16.82737,
"ESP","UNEMP","TOT","PC_LF","Q","2017-Q4",16.57454,
"SWE","UNEMP","TOT","PC_LF","Q","2001-Q1",4.851318,
"SWE","UNEMP","TOT","PC_LF","Q","2001-Q2",4.788786,
"SWE","UNEMP","TOT","PC_LF","Q","2001-Q3",4.86459,
"SWE","UNEMP","TOT","PC_LF","Q","2001-Q4",4.890719,
"SWE","UNEMP","TOT","PC_LF","Q","2002-Q1",4.948615,
"SWE","UNEMP","TOT","PC_LF","Q","2002-Q2",4.976333,
"SWE","UNEMP","TOT","PC_LF","Q","2002-Q3",5.155421,
"SWE","UNEMP","TOT","PC_LF","Q","2002-Q4",5.205136,
"SWE","UNEMP","TOT","PC_LF","Q","2003-Q1",5.318001,
"SWE","UNEMP","TOT","PC_LF","Q","2003-Q2",5.488041,
"SWE","UNEMP","TOT","PC_LF","Q","2003-Q3",5.754056,
"SWE","UNEMP","TOT","PC_LF","Q","2003-Q4",6.142906,
"SWE","UNEMP","TOT","PC_LF","Q","2004-Q1",6.439093,
"SWE","UNEMP","TOT","PC_LF","Q","2004-Q2",6.51064,
"SWE","UNEMP","TOT","PC_LF","Q","2004-Q3",6.666927,
"SWE","UNEMP","TOT","PC_LF","Q","2004-Q4",6.481741,
"SWE","UNEMP","TOT","PC_LF","Q","2005-Q1",6.402103,
"SWE","UNEMP","TOT","PC_LF","Q","2005-Q2",8.13151,
"SWE","UNEMP","TOT","PC_LF","Q","2005-Q3",7.754717,
"SWE","UNEMP","TOT","PC_LF","Q","2005-Q4",7.622717,
"SWE","UNEMP","TOT","PC_LF","Q","2006-Q1",7.379912,
"SWE","UNEMP","TOT","PC_LF","Q","2006-Q2",7.331555,
"SWE","UNEMP","TOT","PC_LF","Q","2006-Q3",6.938594,
"SWE","UNEMP","TOT","PC_LF","Q","2006-Q4",6.618531,
"SWE","UNEMP","TOT","PC_LF","Q","2007-Q1",6.476298,
"SWE","UNEMP","TOT","PC_LF","Q","2007-Q2",6.187418,
"SWE","UNEMP","TOT","PC_LF","Q","2007-Q3",6.003711,
"SWE","UNEMP","TOT","PC_LF","Q","2007-Q4",5.978307,
"SWE","UNEMP","TOT","PC_LF","Q","2008-Q1",5.920358,
"SWE","UNEMP","TOT","PC_LF","Q","2008-Q2",6.123911,
"SWE","UNEMP","TOT","PC_LF","Q","2008-Q3",6.196072,
"SWE","UNEMP","TOT","PC_LF","Q","2008-Q4",6.699575,
"SWE","UNEMP","TOT","PC_LF","Q","2009-Q1",7.443264,
"SWE","UNEMP","TOT","PC_LF","Q","2009-Q2",8.231853,
"SWE","UNEMP","TOT","PC_LF","Q","2009-Q3",8.736271,
"SWE","UNEMP","TOT","PC_LF","Q","2009-Q4",8.989789,
"SWE","UNEMP","TOT","PC_LF","Q","2010-Q1",8.945281,
"SWE","UNEMP","TOT","PC_LF","Q","2010-Q2",8.673764,
"SWE","UNEMP","TOT","PC_LF","Q","2010-Q3",8.622084,
"SWE","UNEMP","TOT","PC_LF","Q","2010-Q4",8.203789,
"SWE","UNEMP","TOT","PC_LF","Q","2011-Q1",7.937819,
"SWE","UNEMP","TOT","PC_LF","Q","2011-Q2",7.829398,
"SWE","UNEMP","TOT","PC_LF","Q","2011-Q3",7.679026,
"SWE","UNEMP","TOT","PC_LF","Q","2011-Q4",7.769462,
"SWE","UNEMP","TOT","PC_LF","Q","2012-Q1",7.751285,
"SWE","UNEMP","TOT","PC_LF","Q","2012-Q2",7.888977,
"SWE","UNEMP","TOT","PC_LF","Q","2012-Q3",8.097541,
"SWE","UNEMP","TOT","PC_LF","Q","2012-Q4",8.162376,
"SWE","UNEMP","TOT","PC_LF","Q","2013-Q1",8.129064,
"SWE","UNEMP","TOT","PC_LF","Q","2013-Q2",8.080933,
"SWE","UNEMP","TOT","PC_LF","Q","2013-Q3",8.003414,
"SWE","UNEMP","TOT","PC_LF","Q","2013-Q4",7.998592,
"SWE","UNEMP","TOT","PC_LF","Q","2014-Q1",8.029609,
"SWE","UNEMP","TOT","PC_LF","Q","2014-Q2",7.976685,
"SWE","UNEMP","TOT","PC_LF","Q","2014-Q3",7.929093,
"SWE","UNEMP","TOT","PC_LF","Q","2014-Q4",7.88153,
"SWE","UNEMP","TOT","PC_LF","Q","2015-Q1",7.700433,
"SWE","UNEMP","TOT","PC_LF","Q","2015-Q2",7.614296,
"SWE","UNEMP","TOT","PC_LF","Q","2015-Q3",7.262278,
"SWE","UNEMP","TOT","PC_LF","Q","2015-Q4",7.152403,
"SWE","UNEMP","TOT","PC_LF","Q","2016-Q1",7.175399,
"SWE","UNEMP","TOT","PC_LF","Q","2016-Q2",6.948908,
"SWE","UNEMP","TOT","PC_LF","Q","2016-Q3",6.922754,
"SWE","UNEMP","TOT","PC_LF","Q","2016-Q4",6.91628,
"SWE","UNEMP","TOT","PC_LF","Q","2017-Q1",6.764029,
"SWE","UNEMP","TOT","PC_LF","Q","2017-Q2",6.757636,
"SWE","UNEMP","TOT","PC_LF","Q","2017-Q3",6.765672,
"SWE","UNEMP","TOT","PC_LF","Q","2017-Q4",6.586978,
"CHE","UNEMP","TOT","PC_LF","Q","1999-Q2",3.144907,
